Cust_Branch,Cust_Phone,Cust_Name,ReceiptNo,ReceiptDate,Total_Package,Total_Weight,Total_Received_Amount,Deleted_Flag
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJLYDB65B99Q,2021-08-25 10:25:00.4874,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 2,RBKJLYDB695YXQ,2021-08-25 10:25:00.4875,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 1,RBKJLYDB69XGMB,2021-08-25 10:25:00.4876,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJLYDB6QZVPQ,2021-08-25 10:25:00.4877,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJLYDBDQ464B,2021-08-25 10:25:00.4878,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJLYDBDQ465B,2021-08-25 10:25:00.4879,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187785487,PEGADAIAN TAMINI SQUARE,RBKJLYDBDQMYNB,2021-08-25 10:25:00.4880,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJLYDBDQY86Q,2021-08-25 10:25:00.4881,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN VILLA NUSA INDAH,RBKJLYDBDQY8XQ,2021-08-25 10:25:00.4882,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJLYDBG83NYJ,2021-08-25 10:25:00.4883,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJLYDBGDN66Q,2021-08-25 10:25:00.4884,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187785487,PEGADAIAN TAMINI SQUARE,RBKJLYDBGN515J,2021-08-25 10:25:00.4885,1,0.3,13600.0,N
KPO Bakti Jaya Depok,2178885148,PEGADAIAN UPS CIGANJUR,RBKJLYDBJ07DPQ,2021-08-25 10:25:00.4886,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJLYDBJ1PJGJ,2021-08-25 10:25:00.4887,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJLYDBJ1QV9Q,2021-08-25 10:25:00.4888,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJLYDBJ8X60J,2021-08-25 10:25:00.4889,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJLYDBJDGMDJ,2021-08-25 10:25:00.4890,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217652391,PEGADAIAN UPC DAPUR SUSU,RBKJLYDBV03G5J,2021-08-25 10:25:00.4891,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJLYDBV03G7J,2021-08-25 10:25:00.4892,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217548770,PEGADAIAN UPC LIMO,RBKJLYDBVG4ZMB,2021-08-25 10:25:00.4893,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJLYDBX0Q5BJ,2021-08-25 10:25:00.4894,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJLYDBX0Q5WJ,2021-08-25 10:25:00.4895,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJLYDBXBJVJB,2021-08-25 10:25:00.4896,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH - KRASIDA,RBKJLYDBXPDDNB,2021-08-25 10:25:00.4897,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85881738381,AQWA HERBAL,RBKJLYDBXVW6EB,2021-08-25 10:25:00.4898,1,2.0,15700.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJLYDBXYY6NQ,2021-08-25 10:25:00.4899,1,0.3,6400.0,N
KPO Bakti Jaya Depok,895383262501,DIINA HANIFA,RBKJLYDBZBZ9MB,2021-08-25 10:25:00.4900,1,5.0,25000.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR0MW11611Q,2021-08-25 10:25:00.4901,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJR0MW19VQ87,2021-08-25 10:25:00.4902,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217548770,PEGADAIAN UPC LIMO,RBKJR0MW1QKE5P,2021-08-25 10:25:00.4903,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR0MW49Y94Q,2021-08-25 10:25:00.4904,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJR0MW4W8JEQ,2021-08-25 10:25:00.4905,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR0MW4WZ1ZP,2021-08-25 10:25:00.4906,1,0.3,6400.0,N
KPO Bakti Jaya Depok,8885476026,ERFOLG PET STORE,RBKJR0MW6D4X3Q,2021-08-25 10:25:00.4907,1,1.0,8400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJR0MW96815P,2021-08-25 10:25:00.4908,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJR0MW9MK6Y7,2021-08-25 10:25:00.4909,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR0MWBK86KQ,2021-08-25 10:25:00.4910,1,0.3,6400.0,N
KPO Bakti Jaya Depok,8988336797,PEGADAIAN UPC BOJONGSARI,RBKJR0MWEBDG4Q,2021-08-25 10:25:00.4911,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184970718,PEGADAIAN JATIMAKMUR 1,RBKJR0MWMJ034Q,2021-08-25 10:25:00.4912,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJR0MWMJ03BQ,2021-08-25 10:25:00.4913,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81361780641,LENTERA PUSTAKA INDONESIA - EDRIDA PULUNGAN,RBKJR0MWQ31P6P,2021-08-25 10:25:00.4914,1,1.0,7800.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJR0MWQ501BP,2021-08-25 10:25:00.4915,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJR0MWYD0D87,2021-08-25 10:25:00.4916,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR0MWYD6ZNQ,2021-08-25 10:25:00.4917,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR0MWYDKK1Q,2021-08-25 10:25:00.4918,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJR0MWYJQZG7,2021-08-25 10:25:00.4919,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJR0MWYNPYM7,2021-08-25 10:25:00.4920,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 1,RBKJR0MWYX4Q5P,2021-08-25 10:25:00.4921,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJR0MWZ34YY7,2021-08-25 10:25:00.4922,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN CABANG JATIWARINGIN,RBKJR0MWZ4QB4Q,2021-08-25 10:25:00.4923,1,0.3,17000.0,N
KPO Bakti Jaya Depok,2178885148,PEGADAIAN UPS CIGANJUR,RBKJR0MWZ98MNQ,2021-08-25 10:25:00.4924,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2197914628,PEGADAIAN UPC TAMINI SQUARE,RBKJR0MWZBGXKQ,2021-08-25 10:25:00.4925,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN CABANG JATIWARINGIN,RBKJR0MWZBNZM7,2021-08-25 10:25:00.4926,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR0MWZBNZQ7,2021-08-25 10:25:00.4927,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJR0MWZBYG7P,2021-08-25 10:25:00.4928,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJR0MWZY94DP,2021-08-25 10:25:00.4929,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR6QD00GPWE,2021-08-25 10:25:00.4930,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217548770,PEGADAIAN UPC LIMO,RBKJR6QD080XME,2021-08-25 10:25:00.4931,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - MARET KE 1,RBKJR6QD38ZG9N,2021-08-25 10:25:00.4932,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJR6QD3G0E5V,2021-08-25 10:25:00.4933,1,0.3,29800.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJR6QD3Q03WE,2021-08-25 10:25:00.4934,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR6QD3Q708N,2021-08-25 10:25:00.4935,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJR6QD3XK56N,2021-08-25 10:25:00.4936,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJR6QD3XM8WE,2021-08-25 10:25:00.4937,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR6QD3XN39V,2021-08-25 10:25:00.4938,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJR6QD3ZVKXV,2021-08-25 10:25:00.4939,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217548770,PEGADAIAN UPC LIMO,RBKJR6QD833JJV,2021-08-25 10:25:00.4940,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217652391,PEGADAIAN UPC DAPUR SUSU,RBKJR6QD8G794V,2021-08-25 10:25:00.4941,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJR6QD91EJ1V,2021-08-25 10:25:00.4942,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2178885148,PEGADAIAN UPS CIGANJUR,RBKJR6QD9P4XYV,2021-08-25 10:25:00.4943,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR6QD9QPKKE,2021-08-25 10:25:00.4944,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR6QD9QPKVE,2021-08-25 10:25:00.4945,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJR6QD9Z841N,2021-08-25 10:25:00.4946,1,0.3,6400.0,N
KPO Bakti Jaya Depok,89513045996,MAY COLLECTION,RBKJR6QDG5GDQV,2021-08-25 10:25:00.4947,1,5.0,246500.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJR6QDG93VME,2021-08-25 10:25:00.4948,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJR6QDG966DN,2021-08-25 10:25:00.4949,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJR6QDK4DWWE,2021-08-25 10:25:00.4950,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJR6QDKBQ6WE,2021-08-25 10:25:00.4951,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJR6QDKJX09N,2021-08-25 10:25:00.4952,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 2,RBKJR6QDKM935V,2021-08-25 10:25:00.4953,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJR6QDKN4KQV,2021-08-25 10:25:00.4954,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 2,RBKJR6QDKW4BVE,2021-08-25 10:25:00.4955,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR6QDQ4WGGE,2021-08-25 10:25:00.4956,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2197914107,PEGADAIAN UPC PGC,RBKJR6QDQE3D0V,2021-08-25 10:25:00.4957,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184970718,PEGADAIAN JATIMAKMUR 1,RBKJR6QDQMBZ3E,2021-08-25 10:25:00.4958,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJR6QDQMBZKE,2021-08-25 10:25:00.4959,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJR6QDQMEKMN,2021-08-25 10:25:00.4960,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJR6QDV6B55V,2021-08-25 10:25:00.4961,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJR6QDVDYM8E,2021-08-25 10:25:00.4962,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - APRIL 1,RBKJR6QDVDYMGE,2021-08-25 10:25:00.4963,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJR6QDVG1QBV,2021-08-25 10:25:00.4964,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184970718,PEGADAIAN JATIMAKMUR 1,RBKJR6QDVGNNMN,2021-08-25 10:25:00.4965,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJR6QDVNWN3E,2021-08-25 10:25:00.4966,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJR6QDXE04KV,2021-08-25 10:25:00.4967,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJR6QDXE04XV,2021-08-25 10:25:00.4968,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187791236,PEGADAIAN LUBANG BUAYA,RBKJRE151P3WK4,2021-08-25 10:25:00.4969,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRE151V9NQ4,2021-08-25 10:25:00.4970,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJRE154088K4,2021-08-25 10:25:00.4971,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRE15491DE4,2021-08-25 10:25:00.4972,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRE154VZ6M9,2021-08-25 10:25:00.4973,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN VILLA NUSA INDAH,RBKJRE1561X6E4,2021-08-25 10:25:00.4974,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - FEB KE 2,RBKJRE1561ZJ19,2021-08-25 10:25:00.4975,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2178885148,PEGADAIAN UPS CIGANJUR,RBKJRE1561ZJZ9,2021-08-25 10:25:00.4976,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJRE1564WB3M,2021-08-25 10:25:00.4977,1,0.3,6400.0,N
KPO Bakti Jaya Depok,87889526119,NOVI ROESMANA,RBKJRE156KNW6M,2021-08-25 10:25:00.4978,1,1.0,22100.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRE156N55M4,2021-08-25 10:25:00.4979,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRE156N5D84,2021-08-25 10:25:00.4980,1,0.3,6400.0,N
KPO Bakti Jaya Depok,213155550,PEGADAIAN UPC PGC,RBKJRE156ZG3M9,2021-08-25 10:25:00.4981,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRE15B56K6M,2021-08-25 10:25:00.4982,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRE15B56KBM,2021-08-25 10:25:00.4983,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJRE15BWVP59,2021-08-25 10:25:00.4984,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJRE15BY11GM,2021-08-25 10:25:00.4985,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH - KRASIDA,RBKJRE15BY11NM,2021-08-25 10:25:00.4986,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJRE15W1Y73M,2021-08-25 10:25:00.4987,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJRE15WG7KGM,2021-08-25 10:25:00.4988,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRE15WZDD5M,2021-08-25 10:25:00.4989,1,0.3,6400.0,N
KPO Bakti Jaya Depok,8988336797,PEGADAIAN UPC BOJONGSARI,RBKJRE15XQ0MB4,2021-08-25 10:25:00.4990,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRE15Z1G4B4,2021-08-25 10:25:00.4991,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2178885148,PEGADAIAN UPS CIGANJUR,RBKJRE15ZGPQ79,2021-08-25 10:25:00.4992,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - FEB KE 1,RBKJRE15ZJ80M9,2021-08-25 10:25:00.4993,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJRE15ZJQZE4,2021-08-25 10:25:00.4994,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81289383401,ANIS MARSELA,RBKJRGVQ1M1QVD,2021-08-25 10:25:00.4995,1,1.0,7800.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJRGVQ1VGWJ3,2021-08-25 10:25:00.4996,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRGVQ1XPPQ3,2021-08-25 10:25:00.4997,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184970718,PEGADAIAN JATIMAKMUR - APRIL 2,RBKJRGVQ5MMG3D,2021-08-25 10:25:00.4998,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJRGVQ64ZDDD,2021-08-25 10:25:00.4999,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182432530,PEGADAIAN UPC PASAR VILLA NUSA INDAH,RBKJRGVQ65EYBM,2021-08-25 10:25:00.5000,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2197914628,PEGADAIAN UPC TAMINI SQUARE,RBKJRGVQ65M9KM,2021-08-25 10:25:00.5001,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJRGVQ6VXNVD,2021-08-25 10:25:00.5002,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRGVQ6VXNXD,2021-08-25 10:25:00.5003,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQ6ZBW8D,2021-08-25 10:25:00.5004,1,0.3,6400.0,N
KPO Bakti Jaya Depok,8885476026,ERFOLG PET STORE,RBKJRGVQ7JZ94M,2021-08-25 10:25:00.5005,1,1.0,18700.0,N
KPO Bakti Jaya Depok,8988336797,PEGADAIAN UPC BOJONGSARI,RBKJRGVQ85JMZM,2021-08-25 10:25:00.5006,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQD3BNMD,2021-08-25 10:25:00.5007,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRGVQD903ZM,2021-08-25 10:25:00.5008,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRGVQDEX6ND,2021-08-25 10:25:00.5009,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQDJ76GM,2021-08-25 10:25:00.5010,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187786219,PEGADAIAN KAMPUNG TENGAH,RBKJRGVQDJKKYM,2021-08-25 10:25:00.5011,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81291441540,YOLANDA MAIRITA,RBKJRGVQN5K1P3,2021-08-25 10:25:00.5012,1,0.3,6000.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRGVQVE345M,2021-08-25 10:25:00.5013,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN VILLA NUSA INDAH,RBKJRGVQVE34DM,2021-08-25 10:25:00.5014,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81361780641,LENTERA PUSTAKA INDONESIA - EDRIDA PULUNGAN,RBKJRGVQX4Y073,2021-08-25 10:25:00.5015,1,1.0,7800.0,N
KPO Bakti Jaya Depok,2187785487,PEGADAIAN TAMINI SQUARE,RBKJRGVQX7050D,2021-08-25 10:25:00.5016,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN JATIWARINGIN,RBKJRGVQXN3Y13,2021-08-25 10:25:00.5017,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJRGVQXN5XBM,2021-08-25 10:25:00.5018,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RBKJRGVQXNKJND,2021-08-25 10:25:00.5019,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQXV7DZM,2021-08-25 10:25:00.5020,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJRGVQY1BXWD,2021-08-25 10:25:00.5021,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184996542,PEGADAIAN CABANG JATIWARINGIN,RBKJRGVQZ1D11M,2021-08-25 10:25:00.5022,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQZ1D1DM,2021-08-25 10:25:00.5023,1,0.3,6400.0,N
KPO Bakti Jaya Depok,85100401693,PEGADAIAN PINANG RANTI,RBKJRGVQZ1GGK3,2021-08-25 10:25:00.5024,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRGVQZ1NV3D,2021-08-25 10:25:00.5025,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH - KRASIDA,RBKJRGVQZGVV73,2021-08-25 10:25:00.5026,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRGVQZQ6YX3,2021-08-25 10:25:00.5027,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81314224333,PEGADAIAN UPC CENDRAWASIH - MARET KE 1,RBKJRGVQZQWEPM,2021-08-25 10:25:00.5028,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2187780756,Pegadaian UPC Kampung Dukuh,RBKJRKXM5DWZ6X,2021-08-25 10:25:00.5029,1,0.3,6400.0,N
KPO Bakti Jaya Depok,81286949265,PT. DYNASTI DWI ANUGRAH,RBKJRKXM5P4X4K,2021-08-25 10:25:00.5030,1,1.0,29800.0,N
KPO Bakti Jaya Depok,895383668444,MUHAMMAD FAHCRY N,RBKJRKXM5X570X,2021-08-25 10:25:00.5031,1,1.0,7800.0,N
KPO Bakti Jaya Depok,2184901904,PEGADAIAN UPC JATICEMPAKA,RBKJRKXM7WW816,2021-08-25 10:25:00.5032,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRKXM7Y4GP6,2021-08-25 10:25:00.5033,1,0.3,6400.0,N
KPO Bakti Jaya Depok,218092590,PEGADAIAN CP KRAMAT JATI,RBKJRKXMBD7DB6,2021-08-25 10:25:00.5034,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRKXMBDJXGX,2021-08-25 10:25:00.5035,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2184903547,PEGADAIAN UPC GAMPRIT,RBKJRKXMBDN4MX,2021-08-25 10:25:00.5036,1,0.3,6400.0,N
KPO Bakti Jaya Depok,2182405361,PEGADAIAN UPC  VILLA NUSA INDAH,RBKJRKXMBDN4VX,2021-08-25 10:25:00.5037,1,0.3,6400.0,N
KPO Bakti Jaya Depok,217271613,PEGADAIAN CIGANJUR,RBKJRKXMBGG7E6,2021-08-25 10:25:00.5038,1,0.3,6400.0,N
